"ID","Player","Team","Position","RkOv","Status","Age","FPts","FP/G","Ros","+/-","AB","R","H","1B","2B","3B","HR","RBI","BB","SO","SB","CS","HBP","GIDP","GP"
"*04ave*","Leo Rivas","SEA","2B,3B","727","FA","28","36","0.95","3%","0%","99","9","13","10","2","1","0","7","15","36","2","0","3","1","38"
"*0518r*","Dustin Harris","CHW","OF","734","FA","26","35.5","2.09","6%","0%","43","6","10","8","1","1","0","5","6","7","4","0","1","0","17"
"*04psu*","James Outman","DET","OF","736","FA","29","35.5","0.65","5%","0%","75","11","13","7","4","1","1","5","6","35","5","2","1","0","55"
"*01s9k*","Starling Marte","KC","OF,UT","735","FA","37","35.5","1.01","5%","0%","83","8","23","18","4","0","1","6","5","25","0","1","2","2","35"
"*03fhx*","Elias Diaz","TEX","C","732","FA","35","35.5","1.77","2%","0%","44","7","13","7","4","0","2","9","1","9","0","0","0","0","20"
"*04efs*","Nick Allen","HOU","2B,SS","739","FA","27","35","0.92","3%","0%","64","12","16","13","2","0","1","5","3","14","1","0","1","2","38"
"*04nx3*","Jonathan India","KC","2B","744","FA","29","34.5","2.03","31%","-1%","48","8","8","5","1","0","2","8","8","13","0","0","2","0","17"
"*04yd8*","Jhonny Pereda","SEA","C","745","FA","30","34.5","1.73","3%","-1%","63","8","17","15","0","0","2","4","4","11","0","0","1","0","20"
"*04de0*","Ramon Urias","STL","3B","751","FA","32","34","1.36","4%","0%","57","9","9","4","3","0","2","5","6","12","0","1","4","1","25"
"*05yc9*","Braxton Fulford","COL","C","749","FA","27","34","1.62","3%","0%","33","9","8","4","3","0","1","7","5","14","3","0","0","0","21"
"*04ent*","J.C. Escarra","NYY","C","748","FA","31","34","1.06","2%","0%","85","8","16","10","5","1","0","7","6","18","0","0","0","1","32"
"*04pt2*","Lars Nootbaar","STL","OF","752","FA","28","33.5","2.58","53%","0%","45","8","12","8","2","0","2","6","7","13","0","1","0","0","13"
"*06hny*","Bryan Torres","STL","C,2B,OF","758","FA","28","32.5","2.03","17%","-7%","42","6","10","7","0","1","2","5","5","7","1","0","0","0","16"
"*02mzf*","Rob Refsnyder","SEA","OF,UT","767","FA","35","32.5","0.71","4%","0%","97","8","13","10","0","0","3","9","7","31","0","0","3","1","46"
"*04yj5*","Rodolfo Duran","SD","C","757","FA","28","32.5","1.41","2%","0%","48","6","7","1","3","0","3","6","7","13","0","0","1","0","23"
"*066lr*","Graham Pauley","MIA","3B","763","FA","25","32","0.97","6%","0%","85","8","14","7","6","0","1","9","5","22","1","1","0","3","33"
"*041sg*","Nicky Lopez","TEX","3B","766","FA","31","31.5","1.37","2%","0%","60","5","17","15","1","0","1","5","2","11","2","0","1","1","23"
"*03dg7*","Austin Slater","TB","OF","768","FA","33","31.5","1.12","2%","0%","65","6","15","12","3","0","0","3","8","21","4","0","0","1","28"
"*05js7*","Nick Yorke","PIT","2B,3B","773","FA","24","30.5","1.13","14%","0%","76","6","15","11","3","0","1","6","7","17","0","0","2","3","27"
"*01c1g*","Andrew McCutchen","(N/A)","UT","775","FA","39","30","0.81","3%","0%","73","8","14","11","2","0","1","5","9","22","0","0","0","0","37"
"*04mn4*","Joey Bart","ATL","C","776","FA","29","29.5","1.34","8%","0%","61","9","15","12","1","0","2","6","2","21","0","0","1","0","22"
"*04eh9*","Nelson Velazquez","STL","OF","777","FA","27","29.5","2.27","8%","0%","31","6","10","6","2","0","2","6","3","9","0","0","1","0","13"
"*04q24*","Max Schuemann","NYY","2B","780","FA","29","29","1.45","3%","0%","27","9","6","2","4","0","0","3","9","8","2","2","0","0","20"
"*0630e*","Colby Thomas","ATH","OF","785","FA","25","28.5","0.86","16%","-1%","60","7","14","10","2","0","2","6","4","19","0","1","0","0","33"
"*03qu7*","Nick Madrigal","LAA","2B,3B","784","FA","29","28.5","1.9","5%","0%","44","7","12","11","1","0","0","2","7","3","1","1","1","1","15"
"*04mn2*","Griffin Conine","MIA","OF","792","FA","28","27","2.45","12%","0%","22","6","6","3","1","0","2","4","2","6","2","0","1","0","11"
"*052h8*","Jesus Rodriguez","SF","C","797","FA","24","26.5","1.89","10%","-1%","39","3","9","7","0","0","2","7","3","5","1","1","1","1","14"
"*0420h*","Weston Wilson","SEA","3B,OF","798","FA","31","26.5","1.2","1%","0%","42","6","9","7","1","0","1","3","6","11","2","1","1","0","22"
"*05y4m*","Tim Tawa","ARI","2B,OF","803","FA","27","26","0.84","5%","0%","60","6","10","7","2","0","1","8","8","16","0","2","0","1","31"
"*05gs3*","Alika Williams","ATH","2B,3B,SS","804","FA","27","26","1.18","5%","0%","44","6","13","7","5","0","1","5","2","12","0","1","0","1","22"
"*03av1*","Jake Rogers","DET","C","802","FA","31","26","1.04","3%","0%","65","6","10","6","2","1","1","6","6","24","1","0","1","0","25"
"*05m1b*","Denzer Guzman","LAA","SS","809","FA","22","25.5","2.32","17%","-1%","43","4","10","7","2","0","1","7","3","9","1","0","0","1","11"
"*04y79*","Victor Mesa Jr.","TB","OF","805","FA","24","25.5","1.5","6%","-1%","46","7","8","6","0","0","2","5","8","13","0","1","0","1","17"
"*02n1c*","Tyler Heineman","LAA","C","831","FA","35","25.5","0.73","2%","0%","81","7","14","11","2","0","1","6","2","19","0","0","3","2","35"
"*070bf*","Sung Mun Song","SD","2B,3B","811","FA","29","25","1","22%","-1%","46","6","9","8","1","0","0","4","6","12","4","2","0","1","25"
"*05mru*","Thomas Saggese","STL","2B","810","FA","24","25","0.78","11%","0%","76","9","14","10","2","1","1","4","6","26","1","2","0","2","32"
"*041vp*","Santiago Espinal","(N/A)","3B","808","FA","31","25","0.69","3%","0%","56","5","15","11","3","0","1","7","1","8","0","0","0","5","36"
"*04mrn*","Bo Naylor","CLE","C","813","FA","26","24.5","0.88","17%","0%","84","4","12","8","2","0","2","7","6","21","0","0","0","2","28"
"*04aod*","Sebastian Rivero","LAA","C","817","FA","27","24","1","1%","0%","53","5","13","11","2","0","0","8","3","12","0","0","0","1","24"
"*04ni4*","Leo Jimenez","MIA","2B","819","FA","25","23.5","0.81","3%","0%","75","7","14","12","2","0","0","1","6","19","1","0","5","4","29"
"*0406n*","Andres Chaparro","WSH","1B","822","FA","27","23","1.15","4%","0%","32","5","6","3","3","0","0","5","9","8","0","0","0","1","20"
"*03pp6*","Jahmai Jones","DET","UT","826","FA","28","22","0.43","3%","0%","87","6","12","8","2","0","2","7","9","30","0","2","0","3","51"
"*066db*","Zach Cole Jr.","HOU","OF","830","FA","25","21.5","1.13","14%","-1%","51","4","8","4","1","0","3","8","1","21","0","0","1","0","19"
"*04pmn*","Parker Meadows","DET","OF","836","FA","26","21","1.75","24%","0%","36","3","9","7","1","1","0","2","2","10","3","0","1","0","12"
"*04ggr*","Jarred Kelenic","TEX","OF","840","FA","26","20.5","0.93","4%","0%","57","4","13","10","2","0","1","4","6","23","0","0","0","0","22"
"*06ek4*","Jonah Cox","SF","OF","846","FA","24","19.5","1.39","10%","-1%","15","5","6","3","1","1","1","2","0","7","2","0","0","0","14"
"*01s99*","Travis d'Arnaud","LAA","C","848","FA","37","19.5","1.39","3%","0%","35","5","7","5","1","0","1","3","3","7","0","0","2","1","14"
"*03c65*","Victor Robles","SEA","OF","860","FA","29","19","0.79","16%","0%","55","4","14","12","2","0","0","2","2","8","2","1","0","4","24"
"*02i1q*","Orlando Arcia","MIN","SS","855","FA","31","19","1","3%","-1%","48","6","13","11","1","0","1","2","2","8","0","1","0","3","19"
"*0519f*","Nick Sogard","BOS","1B","862","FA","28","19","1.58","3%","0%","35","3","9","6","2","1","0","2","5","6","0","0","0","1","12"
"*0617q*","Bryce Teodosio","LAA","OF","863","FA","27","19","0.56","1%","0%","47","5","10","8","2","0","0","2","3","18","4","1","0","1","34"
"*04ehv*","Bryce Johnson","SD","OF","858","FA","30","19","0.59","1%","0%","45","5","8","6","2","0","0","2","3","18","5","1","0","1","32"
"*05u2u*","Tyler Black","MIL","1B","867","FA","25","18.5","2.06","18%","0%","27","2","9","5","4","0","0","7","1","7","0","0","0","1","9"
"*05yhe*","Juan Brito","CLE","2B,SS","868","FA","24","18.5","1.23","14%","0%","51","7","9","5","4","0","0","3","4","17","0","0","1","1","15"
"*04alq*","Pavin Smith","ARI","UT","861","FA","30","18.5","1.09","10%","-1%","36","4","6","5","0","0","1","4","7","11","0","0","0","0","17"
"*03d6y*","Connor Joe","SEA","OF,UT","857","FA","33","18.5","0.88","1%","0%","39","2","7","4","2","0","1","3","6","15","2","0","0","1","21"
"*06434*","Jimmy Crooks","STL","C","873","FA","24","18","1.38","17%","-2%","36","2","6","3","2","0","1","6","5","10","0","0","0","1","13"
"*0414h*","Gabriel Arias","CLE","SS","872","FA","26","18","1.38","13%","0%","43","2","10","6","2","0","2","5","2","18","0","0","0","0","13"
"*0403l*","Rafael Marchan","PHI","C","878","FA","27","17","0.68","2%","0%","72","4","7","5","0","0","2","6","1","14","0","0","2","2","25"
"*041qs*","Austin Hays","CHW","OF","882","FA","30","16.5","1.38","20%","-1%","43","3","10","8","1","0","1","7","1","13","0","1","0","1","12"
"*0641c*","Zach Dezenzo","HOU","OF","881","FA","26","16.5","0.79","6%","0%","47","5","9","4","4","0","1","2","4","19","0","0","0","1","21"
"*0519u*","Tyler Tolbert","KC","OF","883","FA","28","16.5","0.75","3%","0%","21","7","4","4","0","0","0","1","3","9","5","2","0","2","22"
"*0513s*","John Rave","KC","OF","891","FA","28","15.5","5.17","3%","+1%","6","3","3","0","1","1","1","1","3","1","0","0","0","0","3"
"*02yoi*","Alex Jackson","MIN","C","890","FA","30","15.5","1.11","1%","0%","38","5","11","8","3","0","0","2","0","13","0","0","1","0","14"
"*05unf*","Denzel Clarke","ATH","OF","895","FA","26","15","0.68","15%","0%","53","4","9","8","1","0","0","6","4","24","2","0","0","1","22"
"*04en9*","Gage Workman","DET","3B","898","FA","26","15","0.94","5%","-1%","38","3","6","1","3","0","2","5","0","16","0","0","0","0","16"
"*03qo2*","LaMonte Wade Jr.","HOU","1B","902","FA","32","14.5","3.62","3%","0%","12","2","4","1","2","0","1","4","1","3","0","0","0","0","4"
"*0420g*","Zack Short","NYM","SS","901","FA","31","14.5","0.56","1%","0%","44","4","7","5","2","0","0","2","7","17","0","0","1","0","26"
"*04fqi*","George Valera","CLE","UT","907","FA","25","14","1.08","13%","0%","37","1","8","5","3","0","0","6","1","8","0","0","0","1","13"
"*05yhg*","Will Wagner","SD","3B","909","FA","27","13.5","1.35","4%","0%","22","3","7","6","1","0","0","0","6","5","0","0","0","1","10"
"*05jrs*","Tanner Murray","CHW","2B,3B,SS,OF","908","FA","26","13.5","1.04","3%","0%","28","2","6","5","0","0","1","3","2","7","0","0","1","0","13"
"*06dn6*","CJ Kayfus","CLE","OF","915","FA","24","13","1.44","18%","0%","22","4","4","2","1","0","1","2","2","8","0","0","1","0","9"
"*02h98*","Enrique Hernandez","LAD","1B","914","FA","34","13","6.5","6%","0%","4","2","4","1","2","0","1","2","0","0","0","0","0","0","2"
"*04pvp*","Michael Helman","TEX","OF","913","FA","30","13","0.87","1%","0%","30","2","5","3","1","0","1","2","1","6","0","0","2","0","15"
"*05rbw*","Esmerlyn Valdez","PIT","OF","920","FA","22","12.5","1.25","28%","-1%","27","3","3","0","1","0","2","5","2","13","0","0","0","1","10"
"*030ud*","Eloy Jimenez","TOR","OF","918","FA","29","12.5","1.04","3%","0%","31","2","9","9","0","0","0","3","3","7","0","0","0","1","12"
"*02bra*","James McCann","ARI","C","919","FA","36","12.5","0.57","2%","0%","59","3","12","9","3","0","0","6","1","17","0","0","0","4","22"
"*05ajg*","Ha-seong Kim","ATL","SS","926","FA","30","12","0.6","21%","-2%","59","4","5","5","0","0","0","3","7","16","1","0","0","1","20"
"*06f0k*","Rafael Flores","PIT","1B","924","FA","25","12","6","5%","0%","3","2","2","0","1","0","1","2","2","0","0","0","0","0","2"
"*05jqi*","Shay Whitcomb","HOU","2B","933","FA","27","11.5","0.68","5%","0%","23","2","3","1","0","0","2","5","1","11","0","0","0","0","17"
"*05gwx*","Petey Halpin","CLE","OF","932","FA","24","11.5","0.52","3%","0%","38","4","6","5","1","0","0","1","1","11","2","0","0","0","22"
"*04pbp*","Christopher Morel","MIA","OF","938","FA","26","11","0.5","13%","-1%","68","3","11","8","3","0","0","1","4","28","1","0","1","0","22"
"*03df0*","Jose Trevino","CIN","C","941","FA","33","11","0.65","3%","0%","41","4","6","5","1","0","0","2","1","6","0","0","0","0","17"
"*04emu*","Eric Wagaman","NYM","1B","952","FA","28","10","1.11","4%","0%","12","1","3","2","0","0","1","2","2","4","0","0","1","0","9"
"*04eel*","Stuart Fairchild","CLE","OF","949","FA","30","10","1","1%","0%","16","3","3","3","0","0","0","1","6","12","1","0","1","0","10"
"*03qz9*","Sam Haggerty","CIN","OF","951","FA","32","10","0.28","1%","0%","44","3","7","6","1","0","0","1","2","16","2","0","1","1","36"
"*02mws*","Patrick Wisdom","SEA","1B,3B","953","FA","34","10","0.67","1%","0%","41","3","5","3","1","0","1","4","3","18","0","0","0","0","15"
"*06gju*","Rikuu Nishida","CHW","2B,OF","960","FA","25","9.5","0.79","7%","-2%","29","3","7","7","0","0","0","2","0","5","0","0","0","0","12"
"*03qn0*","Garrett Stubbs","PHI","UT","961","FA","33","9.5","0.68","1%","0%","24","4","4","4","0","0","0","1","1","5","0","0","2","0","14"
"*03yux*","Jose Azocar","ATL","OF","959","FA","30","9.5","1.06","1%","0%","15","1","5","3","2","0","0","0","1","3","1","0","0","0","9"
"*05y46*","Billy Cook","PIT","OF","964","FA","27","9","0.23","2%","0%","24","5","4","4","0","0","0","0","0","10","3","1","0","0","39"
"*03qqe*","P.J. Higgins","CIN","C,1B,3B","965","FA","33","9","0.64","1%","0%","26","1","6","5","1","0","0","4","2","8","0","0","0","1","14"
"*05xp6*","Felix Reyes","PHI","1B,OF","970","FA","25","8.5","0.71","5%","0%","38","2","6","4","1","0","1","2","0","9","0","0","0","1","12"
"*031c4*","Trey Mancini","LAA","1B","968","FA","34","8.5","1.7","2%","0%","13","1","4","3","0","1","0","4","0","3","0","0","0","1","5"
"*0310a*","Reese McGuire","(N/A)","C","969","FA","31","8.5","0.77","1%","0%","29","1","5","5","0","0","0","3","2","9","0","0","2","0","11"
"*05j8u*","Jhostynxon Garcia","PIT","OF","975","FA","23","8","0.62","29%","-1%","35","2","7","6","1","0","0","2","1","10","0","0","1","1","13"
"*04fyo*","Ronny Mauricio","NYM","3B","976","FA","25","8","0.8","18%","0%","32","3","7","6","0","0","1","2","0","12","0","0","0","1","10"
"*06f0z*","Charles McAdoo","TOR","3B","977","FA","24","8","1","9%","-2%","25","2","4","3","0","0","1","3","0","6","0","0","0","1","8"
"*04y9h*","Kameron Misner","KC","OF","978","FA","28","8","1.14","7%","0%","16","0","6","6","0","0","0","3","1","6","1","1","0","0","7"
"*0312h*","Kyle Farmer","ATL","2B","974","FA","35","8","0.8","2%","0%","14","2","4","3","1","0","0","3","0","4","0","0","0","0","10"
"*033lr*","Ali Sanchez","NYY","C","980","FA","29","8","1","1%","0%","16","2","5","4","1","0","0","2","1","6","0","0","0","0","8"
"*05yj5*","LuJames Groover","ARI","3B","983","FA","24","7.5","0.75","19%","-2%","34","2","6","5","1","0","0","2","2","7","0","0","1","3","10"
"*04yia*","Will Wilson","SEA","2B","986","FA","27","7.5","3.75","2%","0%","5","1","1","0","0","0","1","2","1","1","0","0","0","0","2"
"*03mm4*","Andy Ibanez","NYM","3B","984","FA","33","7.5","0.54","2%","0%","23","1","2","2","0","0","0","5","1","3","0","0","0","0","14"
"*03yr2*","Yohel Pozo","STL","C","985","FA","29","7.5","0.42","1%","0%","33","0","8","7","1","0","0","5","0","3","0","0","0","5","18"
"*04nb4*","Rece Hinds","MIA","OF","993","FA","25","7","0.58","9%","0%","33","2","4","1","3","0","0","5","1","18","0","0","1","0","12"
"*04q01*","Justin Dean","CHC","OF","990","FA","29","7","7","1%","0%","2","1","1","0","0","1","0","3","0","0","0","0","0","0","1"
"*04q63*","Hayden Senger","NYM","C","995","FA","29","7","1","0%","0%","15","2","2","1","0","0","1","2","0","4","0","0","0","0","7"
"*02c6c*","Aramis Garcia","ARI","C","992","FA","33","7","0.88","0%","0%","19","2","3","2","0","0","1","2","0","6","0","0","0","0","8"
"*056c8*","Chadwick Tromp","BAL","C","1002","FA","31","6.5","0.54","0%","0%","25","1","5","4","1","0","0","3","0","7","0","0","0","0","12"
"*03pjl*","Ryan Mountcastle","BAL","1B","1007","FA","29","6","0.75","14%","0%","14","0","4","3","1","0","0","1","1","2","0","0","0","0","8"
"*0558r*","Junior Perez","CHW","OF","1008","FA","24","6","2","6%","+1%","6","1","2","1","0","0","1","1","1","2","0","1","0","0","3"
"*041yi*","Miles Mastrobuoni","SEA","3B","1006","FA","30","6","0.75","2%","0%","23","3","5","5","0","0","0","1","2","10","0","0","0","0","8"
"*03yxd*","Vidal Brujan","NYM","3B","1015","FA","28","5.5","0.61","2%","0%","11","4","1","1","0","0","0","1","1","1","0","1","0","0","9"
"*0518b*","Oliver Dunn","TB","3B","1016","FA","28","5.5","0.61","1%","0%","11","4","1","1","0","0","0","1","1","3","0","0","0","0","9"
"*041sq*","Tommy Edman","LAD","2B","1028","FA","31","5","1.67","46%","+2%","10","0","4","3","1","0","0","0","1","2","0","0","0","0","3"
"*03qml*","Dylan Moore","PHI","2B","1024","FA","33","5","0.33","4%","0%","12","3","0","0","0","0","0","0","3","6","1","0","0","0","15"
"*04ps5*","Raynel Delgado","HOU","2B","1019","FA","26","5","1","2%","0%","8","1","3","3","0","0","0","2","0","2","0","0","0","0","5"
"*03pjc*","Scott Kingery","CHC","2B","1021","FA","32","5","0.62","1%","0%","4","2","1","1","0","0","0","0","0","0","1","0","0","0","8"
"*05j94*","Logan Porter","LAA","C","1025","FA","30","5","1.67","0%","0%","4","2","1","0","1","0","0","0","2","2","0","0","0","0","3"
"*04psg*","Cesar Salazar","HOU","C","1030","FA","30","4.5","0.5","1%","0%","18","0","1","1","0","0","0","1","3","3","0","0","1","0","9"
"*05rcs*","Gabriel Gonzalez","MIN","OF","1037","FA","22","4","4","20%","0%","2","1","1","1","0","0","0","0","2","0","0","0","0","0","1"
"*0518m*","Jase Bowen","SD","OF","1034","FA","25","4","0.31","4%","-1%","27","2","3","3","0","0","0","0","1","12","2","0","0","0","13"
"*027fx*","Jeimer Candelario","LAA","3B","1035","FA","32","4","0.57","3%","0%","18","3","2","0","2","0","0","0","1","8","0","0","1","1","7"
"*051wu*","Victor Bericoto","SF","1B,OF","1033","FA","24","4","0.31","3%","0%","18","1","3","2","0","0","1","1","0","6","0","1","0","0","13"
"*04mdf*","Jerar Encarnacion","(N/A)","OF","1036","FA","28","4","0.24","3%","0%","34","1","6","5","1","0","0","0","1","8","0","0","0","1","17"
"*04pkq*","Anthony Seigler","BOS","3B","1078","FA","27","4","1.33","2%","-1%","6","1","2","1","1","0","0","0","1","2","0","0","0","0","3"
"*04oct*","Josh Rojas","KC","3B","1041","FA","31","4","2","2%","0%","5","1","1","1","0","0","0","2","0","0","0","0","0","0","2"
"*041tq*","Sam Huff","BAL","C","1038","FA","28","4","0.57","1%","0%","18","1","4","2","2","0","0","1","0","8","0","0","0","0","7"
"*041q1*","Nick Solak","SD","1B","1042","FA","31","4","1","0%","0%","7","0","1","1","0","0","0","1","1","0","0","0","1","0","4"
"*0513g*","Cody Freeman","TEX","2B","1049","FA","25","3.5","0.5","3%","0%","17","1","4","4","0","0","0","0","1","5","0","0","0","0","7"
"*05yfu*","Chad Stevens","COL","2B","1052","FA","27","3.5","0.22","1%","0%","28","1","1","1","0","0","0","3","5","13","0","0","0","0","16"
"*041sd*","Daniel Johnson","(N/A)","OF","1050","FA","30","3.5","0.44","0%","0%","14","1","2","2","0","0","0","0","2","3","0","0","1","1","8"
"*04ydt*","Christian Koss","SF","2B","1058","FA","28","3","0.3","2%","0%","14","1","1","0","1","0","0","0","0","2","0","0","1","0","10"
"*031cs*","Austin Wynns","(N/A)","C","1063","FA","35","3","0.15","1%","0%","53","3","4","4","0","0","0","0","3","14","0","0","0","0","20"
"*04eia*","Jared Oliva","SF","OF","1066","FA","30","2.5","0.36","1%","0%","7","1","1","1","0","0","0","0","0","1","1","0","0","1","7"
